datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;D1;D2
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;93704;937-04;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;93801;938-01;1;1;531;192;48;771;183;37;1;182;151;31
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;93802;938-02;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;93901;939-01;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;93902;939-02;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;93903;939-03;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94001;940-01;1;1;704;180;49;933;330;86;3;327;270;57
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94002;940-02;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94003;940-03;1;1;652;211;45;908;255;60;2;253;223;30
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94004;940-04;1;1;548;197;40;785;301;71;3;298;264;34
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94101;941-01;1;1;740;304;41;1085;333;92;3;330;291;39
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94102;941-02;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94103;941-03;1;1;561;189;42;792;188;41;2;186;163;23
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94104;941-04;1;1;614;214;36;864;243;54;2;241;210;31
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94201;942-01;1;1;590;219;40;849;221;50;2;219;183;36
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94202;942-02;1;1;718;300;52;1070;349;101;3;346;297;49
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94301;943-01;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94302;943-02;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94303;943-03;1;1;507;205;39;751;232;56;1;231;198;33
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94304;943-04;1;1;637;258;55;950;255;51;2;253;218;35
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94305;943-05;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94401;944-01;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94402;944-02;1;1;454;181;33;668;203;49;2;201;174;27
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94501;945-01;1;1;622;158;33;813;235;57;1;234;206;28
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94502;945-02;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94503;945-03;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94601;946-01;1;1;754;280;51;1085;291;81;2;289;255;34
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94602;946-02;1;1;686;192;35;913;225;62;2;223;187;36
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94603;946-03;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94604;946-04;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94605;946-05;1;1;725;280;43;1048;357;67;3;354;290;64
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94701;947-01;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;94702;947-02;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
